"filename", "language", "TypeScript", "JSON", "HTML", "PostCSS", "SCSS", "JSON with Comments", "JavaScript", "Markdown", "comment", "blank", "total"
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-languages/myprofile-tab-native-languages/myprofile-tab-native-languages.component.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 8, 68
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add-dialog/myprofile-tab-comment-add-dialog.component.html", "HTML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add-dialog/myprofile-tab-comment-add-dialog.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add-dialog/myprofile-tab-comment-add-dialog.component.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add/myprofile-tab-comment-add.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add/myprofile-tab-comment-add.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comment-add/myprofile-tab-comment-add.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments-item/myprofile-tab-comments-item.component.html", "HTML", 0, 0, 20, 0, 0, 0, 0, 0, 0, 4, 24
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments-item/myprofile-tab-comments-item.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments-item/myprofile-tab-comments-item.component.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments/myprofile-tab-comments.component.html", "HTML", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments/myprofile-tab-comments.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-comments/myprofile-tab-comments.component.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-add-dialog/myprofile-tab-post-add-dialog.component.html", "HTML", 0, 0, 45, 0, 0, 0, 0, 0, 0, 3, 48
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-add-dialog/myprofile-tab-post-add-dialog.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-add-dialog/myprofile-tab-post-add-dialog.component.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 3, 19, 129
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-item/myprofile-tab-post-item.component.html", "HTML", 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 53
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-item/myprofile-tab-post-item.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-post-item/myprofile-tab-post-item.component.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 13, 105
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-posts.module.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 2, 62
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-posts/myprofile-tab-posts.component.html", "HTML", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 19
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-posts/myprofile-tab-posts.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-posts/myprofile-tab-posts/myprofile-tab-posts.component.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 8, 40
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-user-info/myprofile-tab-user-info.component.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 2, 58
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-user-info/myprofile-tab-user-info.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-tab-user-info/myprofile-tab-user-info.component.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 14, 81
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-update-dialog/myprofile-update-dialog.component.html", "HTML", 0, 0, 39, 0, 0, 0, 0, 0, 0, 1, 40
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-update-dialog/myprofile-update-dialog.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile-body/myprofile-update-dialog/myprofile-update-dialog.component.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile.module.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile/myprofile.component.html", "HTML", 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile/myprofile.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/myprofile/myprofile/myprofile.component.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 3, 33
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-body.module.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 4, 37
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-body/user-profile-body.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-body/user-profile-body.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-body/user-profile-body.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-content/user-profile-content.component.html", "HTML", 0, 0, 25, 0, 0, 0, 0, 0, 3, 1, 29
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-content/user-profile-content.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-content/user-profile-content.component.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-learning-languages/user-profile-learning-languages.component.html", "HTML", 0, 0, 25, 0, 0, 0, 0, 0, 5, 7, 37
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-learning-languages/user-profile-learning-languages.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-learning-languages/user-profile-learning-languages.component.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-native-languages/user-profile-native-languages.component.html", "HTML", 0, 0, 21, 0, 0, 0, 0, 0, 4, 7, 32
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-native-languages/user-profile-native-languages.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-native-languages/user-profile-native-languages.component.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-tab-languages.module.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-tab-languages/user-profile-tab-languages.component.html", "HTML", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 10
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-tab-languages/user-profile-tab-languages.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-languages/user-profile-tab-languages/user-profile-tab-languages.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-posts/user-profile-tab-posts.module.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-posts/user-profile-tab-posts/user-profile-tab-posts.component.html", "HTML", 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-posts/user-profile-tab-posts/user-profile-tab-posts.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-posts/user-profile-tab-posts/user-profile-tab-posts.component.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/blocked-user-button/blocked-user-button.component.html", "HTML", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/blocked-user-button/blocked-user-button.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/blocked-user-button/blocked-user-button.component.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/user-profile-tab-user-info.module.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 2, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/user-profile-tab-user-info/user-profile-tab-user-info.component.html", "HTML", 0, 0, 80, 0, 0, 0, 0, 0, 0, 4, 84
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/user-profile-tab-user-info/user-profile-tab-user-info.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile-body/user-profile-tab-user-info/user-profile-tab-user-info/user-profile-tab-user-info.component.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 18, 110
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile.module.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile/user-profile.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile/user-profile.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/profile/user-profile/user-profile/user-profile.component.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/proba/proba.component.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/proba/proba.component.html", "HTML", 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 2
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/proba/proba.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/proba/proba.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/actions/actions.component.html", "HTML", 0, 0, 14, 0, 0, 0, 0, 0, 3, 3, 20
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/actions/actions.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/actions/actions.component.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 18, 7, 82
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/chat-button/chat-button.component.html", "HTML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/chat-button/chat-button.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/chat-button/chat-button.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/feed-button/feed-button.component.html", "HTML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/feed-button/feed-button.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/feed-button/feed-button.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/notifications/notifications.component.html", "HTML", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/notifications/notifications.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/notifications/notifications.component.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.html", "HTML", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 3
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/profile-search-button/profile-search-button.component.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 3, 23
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.html", "HTML", 0, 0, 12, 0, 0, 0, 0, 0, 3, 1, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar-component/taskbar.component.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/shared/taskbar/taskbar.module.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form.module.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 31
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.html", "HTML", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 56
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup-form/signup-form/signup-form.component.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 0, 8, 74
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup.module.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.html", "HTML", 0, 0, 4, 0, 0, 0, 0, 0, 0, 1, 5
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/modules/signup/signup/signup.component.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/chat.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/chat.service.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 12, 60
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/comment.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/comment.service.ts", "TypeScript", 44, 0, 0, 0, 0, 0, 0, 0, 0, 8, 52
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/config/services-paths.config.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/connection.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/connection.service.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 10, 65
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/flags.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/flags.service.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/language.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/language.service.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 13, 84
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/login.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/login.service.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 6, 52
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/post.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/post.service.ts", "TypeScript", 98, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/services.module.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/user.service.spec.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/services/user.service.ts", "TypeScript", 144, 0, 0, 0, 0, 0, 0, 0, 0, 22, 166
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/sockets/chat.socket.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/sockets/socket-config/socket.config.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.actions.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 4, 11, 58
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.effects.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 0, 0, 4, 61
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.reducer.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 11, 73
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.selector.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 0, 4, 7, 25
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.state.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"/home/nikola/Podaci/projekat-rwa/LinguaChat/linguachat-frontend/src/store/chat/chats.types.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
